date,official_forecast,actual_gold_price,forecast_lower,forecast_upper,split,source_model_label,selected_model_key,selected_model_name
2022-07-20,1736.4912756193844,1712.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-21,1732.623256634372,1719.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-22,1737.5659359623326,1719.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-25,1736.4222261624018,1734.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-26,1748.2904994821556,1726.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-27,1740.1069661469646,1739.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-28,1750.8989218636902,1759.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-07-29,1766.0421928747865,1759.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-01,1764.847625709799,1759.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-02,1764.5758198382366,1828.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-03,1822.730058589926,2078.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-04,2029.4928201395069,2078.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-05,2020.6044936203614,2078.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-08,2023.3095026475348,1790.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-09,1784.1058667378948,1729.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-10,1746.1683532657737,1729.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-11,1748.1111649626948,1720.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-12,1739.7779812655665,1799.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-15,1805.1473461621185,1803.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-16,1805.2868858409342,1783.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-17,1787.654992838447,1781.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-18,1787.2744823867672,1771.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-19,1778.106147847034,1771.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-22,1778.2541650542391,1747.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-23,1757.8033247713176,1753.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-24,1763.4024545947134,1755.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-25,1764.4944683515052,1765.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-26,1772.2609853177523,1765.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-29,1771.485573999511,1741.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-30,1750.9913001490495,1743.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-08-31,1753.3641751303214,1728.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-01,1740.7250118608458,1728.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-02,1740.8097940523676,1835.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-05,1830.004105841502,1885.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-06,1867.2216644849407,1853.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-07,1839.1991164525784,1853.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-08,1841.2993380736693,1801.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-09,1797.6303421670184,1801.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-12,1800.147281372696,1725.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-13,1737.1641266197637,1732.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-14,1745.8640467428509,1706.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-15,1723.1540966899756,1696.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-16,1715.1755202881425,1696.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-19,1714.7684291810922,1678.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-20,1698.1775337295592,1678.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-21,1698.0800679633455,1687.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-22,1704.6893393297253,1683.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-23,1700.6153532373994,1683.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-26,1699.9764455128543,1646.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-27,1668.0390777317991,1640.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-28,1663.5001826561627,1661.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-29,1680.54518544679,1667.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-09-30,1683.7361809203894,1667.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-03,1682.7132830242401,2015.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-04,1973.3189396228859,2015.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-05,1959.72225637978,1864.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-06,1836.2507111995508,1864.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-07,1844.2963893329797,1864.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-10,1845.2447778680184,1700.9,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-11,1708.8733784702238,1760.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-12,1765.8578190493306,1760.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-13,1762.944665489372,1680.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-14,1695.287319114687,1680.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-17,1698.179796213036,1667.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-18,1686.9427178533358,1660.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-19,1680.5638600414275,1654.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-20,1674.5848345559202,1644.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-21,1665.7848515014664,1644.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-24,1665.2198234362809,1666.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-25,1682.6849590484449,1660.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-26,1676.0790991254128,1674.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-27,1686.9281692289464,1669.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-28,1681.7010293744613,1669.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-10-31,1681.3345378261265,1648.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-01,1663.4224787157477,1823.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-02,1809.9810617153487,1866.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-03,1839.074111823658,1866.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-04,1838.4086222768306,1970.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-07,1927.2041066046531,1743.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-08,1733.651400224138,1799.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-09,1791.201120525729,1799.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-10,1789.0602613913984,1686.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-11,1694.8204751527776,1686.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-14,1699.461914002351,1778.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-15,1776.2737627574743,1791.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-16,1783.4721707824779,1788.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-17,1780.2431927599732,1777.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-18,1771.890435159521,1777.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-21,1772.6296744369242,1755.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-22,1753.9203423079623,1751.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-23,1751.6285356254846,1754.9,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-24,1755.04660115704,1754.9,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-25,1754.8654456449733,1754.9,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-28,1754.8670517800188,1763.5,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-29,1762.075976832864,1765.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-11-30,1763.0148260810633,1776.7,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-01,1772.8454529539395,1828.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-02,1815.6621484099257,1828.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-05,1813.9427263880455,1858.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-06,1840.2503365441892,1858.8,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-07,1839.7446424680784,1742.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-08,1742.911514551679,1742.2,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-09,1748.0907997166282,1736.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-12,1742.9561867396544,1801.6,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-13,1797.552822848918,1829.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-14,1817.789403844566,1817.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-15,1807.1126075120376,1812.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-16,1803.9184548987266,1812.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-19,1804.522259094474,1801.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-20,1795.907144639376,1824.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-21,1815.832561805784,1825.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-22,1816.1243199129788,1822.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-23,1813.656858724684,1822.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-26,1814.196649508662,1822.0,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-27,1814.5593602200968,1834.1,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-28,1825.0458467709832,1812.4,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-29,1806.7396938073598,1827.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2022-12-30,1820.4600739895923,1827.3,,,validation,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-02,1819.5615591941005,1961.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-03,1932.687195667307,1852.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-04,1833.983812159488,1852.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-05,1841.7248081996177,2015.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-06,1978.9049430623231,1991.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-09,1950.2441159206996,1974.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-10,1939.4309385831614,1974.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-11,1942.148728868542,2005.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-12,1970.0975026952478,2005.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-13,1969.8042070309389,2005.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-16,1971.5059115850152,2005.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-17,1973.1273907679006,1931.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-18,1912.5029598350893,1929.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-19,1916.3951873355948,1936.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-20,1923.1097927583937,1936.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-23,1923.313369887824,1936.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-24,1923.7861008369814,1943.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-25,1930.3643526839664,1949.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-26,1935.3334810807262,1949.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-27,1935.8945494768625,1949.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-30,1936.531241451401,1940.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-01-31,1929.6058380583727,1938.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-01,1928.3504428301576,1938.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-02,1928.9814670249937,1966.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-03,1953.1501724572825,1845.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-06,1850.4719057582681,2028.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-07,2011.793728558228,2028.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-08,2001.0543551322269,1962.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-09,1947.0726844386024,1962.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-10,1951.9635891840267,1855.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-13,1862.0356067668313,1868.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-14,1879.7311697796774,1871.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-15,1880.4563867758873,1861.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-16,1872.050692101664,1846.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-17,1858.9754273070916,1846.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-20,1859.3511539543952,1846.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-21,1858.721725491476,1848.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-22,1859.7999591926887,1846.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-23,1857.7754810351362,1832.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-24,1845.8456050281497,1832.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-27,1846.0875200306523,1827.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-02-28,1840.9258086828982,1838.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-01,1850.1036954828116,1856.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-02,1863.9525521021815,1856.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-03,1862.4738235848702,1856.6,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-06,1862.1969073150772,2050.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-07,2024.1945156335973,1939.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-08,1920.8740625227229,1945.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-09,1933.394062476508,1945.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-10,1933.6125777586851,1839.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-13,1845.575217083845,1919.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-14,1918.7332454964403,1919.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-15,1913.6791011976818,1942.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-16,1933.3358623855884,1938.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-17,1928.5395636934904,1938.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-20,1929.2685924011953,2014.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-21,1994.1988775011373,1988.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-22,1968.3565889095596,1982.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-23,1965.5939314429984,2006.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-24,1986.752109359234,2006.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-27,1986.1673624172179,1984.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-28,1968.5652983334137,1977.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-29,1964.8938600129777,1976.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-30,1964.9803854640375,1993.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-03-31,1980.0836782481426,1993.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-03,1979.6186773463912,1871.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-04,1877.9063843906777,2034.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-05,2021.9401947372555,2085.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-06,2055.229178345878,2085.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-07,2053.431362927391,2085.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-10,2054.9384963304637,1836.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-11,1847.129434945158,1836.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-12,1862.2906064937065,2140.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-13,2116.6926779561945,2053.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-14,2025.0807763527323,2053.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-17,2031.9128410573257,2018.2,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-18,2003.7099801012557,2013.4,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-19,2002.5546519706288,2009.7,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-20,2000.2635610694595,2014.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-21,2004.9683148807262,2014.5,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-24,2005.1157847933796,1991.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-25,1985.84183275558,2005.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-26,1999.308946196958,2009.8,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-27,2002.7238965342744,2013.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-04-28,2005.6920797431326,2013.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-01,2005.830618143142,1864.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-02,1881.1726264876768,1864.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-03,1889.7484442891946,1864.3,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-04,1888.5486996658199,2040.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-05,2034.900688434162,2040.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-08,2024.0889729688001,1942.9,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-09,1943.293566934728,1954.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-10,1958.78508109055,1834.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-11,1857.1804913374667,1834.1,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
2023-05-12,1863.639707691579,2050.0,,,test,"Direct ARIMA(2, 1, 1) — One-Step Rolling Validation",arima,ARIMA
