date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
2002-07-05,train,312.0,,,,actual_training_history
2002-07-08,train,312.2,,,,actual_training_history
2002-07-09,train,312.2,,,,actual_training_history
2002-07-10,train,321.75,,,,actual_training_history
2002-07-11,train,319.25,,,,actual_training_history
2002-07-12,train,319.25,,,,actual_training_history
2002-07-15,train,319.25,,,,actual_training_history
2002-07-16,train,319.25,,,,actual_training_history
2002-07-17,train,319.25,,,,actual_training_history
2002-07-18,train,319.25,,,,actual_training_history
2002-07-19,train,319.25,,,,actual_training_history
2002-07-22,train,319.25,,,,actual_training_history
2002-07-23,train,319.25,,,,actual_training_history
2002-07-24,train,319.25,,,,actual_training_history
2002-07-25,train,319.25,,,,actual_training_history
2002-07-26,train,319.25,,,,actual_training_history
2002-07-29,train,319.25,,,,actual_training_history
2002-07-30,train,319.25,,,,actual_training_history
2002-07-31,train,319.25,,,,actual_training_history
2002-08-01,train,278.6,,,,actual_training_history
2002-08-02,train,304.3,,,,actual_training_history
2002-08-05,train,310.5,,,,actual_training_history
2002-08-06,train,310.5,,,,actual_training_history
2002-08-07,train,311.7,,,,actual_training_history
2002-08-08,train,312.15,,,,actual_training_history
2002-08-09,train,312.15,,,,actual_training_history
2002-08-12,train,321.7,,,,actual_training_history
2002-08-13,train,321.7,,,,actual_training_history
2002-08-14,train,321.7,,,,actual_training_history
2002-08-15,train,321.7,,,,actual_training_history
2002-08-16,train,321.7,,,,actual_training_history
2002-08-19,train,321.7,,,,actual_training_history
2002-08-20,train,321.7,,,,actual_training_history
2002-08-21,train,321.7,,,,actual_training_history
2002-08-22,train,321.7,,,,actual_training_history
2002-08-23,train,321.7,,,,actual_training_history
2002-08-26,train,321.7,,,,actual_training_history
2002-08-27,train,321.7,,,,actual_training_history
2002-08-28,train,321.7,,,,actual_training_history
2002-08-29,train,321.7,,,,actual_training_history
2002-08-30,train,321.7,,,,actual_training_history
2002-09-02,train,281.1,,,,actual_training_history
2002-09-03,train,281.1,,,,actual_training_history
2002-09-04,train,298.7,,,,actual_training_history
2002-09-05,train,308.85,,,,actual_training_history
2002-09-06,train,308.85,,,,actual_training_history
2002-09-09,train,322.5,,,,actual_training_history
2002-09-10,train,319.35,,,,actual_training_history
2002-09-11,train,319.35,,,,actual_training_history
2002-09-12,train,325.1,,,,actual_training_history
2002-09-13,train,325.1,,,,actual_training_history
2002-09-16,train,325.1,,,,actual_training_history
2002-09-17,train,325.1,,,,actual_training_history
2002-09-18,train,325.1,,,,actual_training_history
2002-09-19,train,325.1,,,,actual_training_history
2002-09-20,train,325.1,,,,actual_training_history
2002-09-23,train,325.1,,,,actual_training_history
2002-09-24,train,325.1,,,,actual_training_history
2002-09-25,train,325.1,,,,actual_training_history
2002-09-26,train,325.1,,,,actual_training_history
2002-09-27,train,325.1,,,,actual_training_history
2002-09-30,train,325.1,,,,actual_training_history
2002-10-01,train,286.85,,,,actual_training_history
2002-10-02,train,286.85,,,,actual_training_history
2002-10-03,train,286.85,,,,actual_training_history
2002-10-04,train,298.0,,,,actual_training_history
2002-10-07,train,314.8,,,,actual_training_history
2002-10-08,train,314.8,,,,actual_training_history
2002-10-09,train,319.1,,,,actual_training_history
2002-10-10,train,318.95,,,,actual_training_history
2002-10-11,train,318.95,,,,actual_training_history
2002-10-14,train,323.1,,,,actual_training_history
2002-10-15,train,323.1,,,,actual_training_history
2002-10-16,train,323.1,,,,actual_training_history
2002-10-17,train,323.1,,,,actual_training_history
2002-10-18,train,323.1,,,,actual_training_history
2002-10-21,train,323.1,,,,actual_training_history
2002-10-22,train,323.1,,,,actual_training_history
2002-10-23,train,323.1,,,,actual_training_history
2002-10-24,train,323.1,,,,actual_training_history
2002-10-25,train,323.1,,,,actual_training_history
2002-10-28,train,323.1,,,,actual_training_history
2002-10-29,train,323.1,,,,actual_training_history
2002-10-30,train,323.1,,,,actual_training_history
2002-10-31,train,323.1,,,,actual_training_history
2002-11-01,train,285.75,,,,actual_training_history
2002-11-04,train,301.3,,,,actual_training_history
2002-11-05,train,301.3,,,,actual_training_history
2002-11-06,train,316.8,,,,actual_training_history
2002-11-07,train,314.15,,,,actual_training_history
2002-11-08,train,314.15,,,,actual_training_history
2002-11-11,train,320.7,,,,actual_training_history
2002-11-12,train,324.25,,,,actual_training_history
2002-11-13,train,324.25,,,,actual_training_history
2002-11-14,train,324.25,,,,actual_training_history
2002-11-15,train,324.25,,,,actual_training_history
2002-11-18,train,324.25,,,,actual_training_history
2002-11-19,train,324.25,,,,actual_training_history
2002-11-20,train,324.25,,,,actual_training_history
2002-11-21,train,324.25,,,,actual_training_history
2002-11-22,train,324.25,,,,actual_training_history
2002-11-25,train,324.25,,,,actual_training_history
2002-11-26,train,324.25,,,,actual_training_history
2002-11-27,train,324.25,,,,actual_training_history
2002-11-28,train,324.25,,,,actual_training_history
2002-11-29,train,324.25,,,,actual_training_history
2002-12-02,train,298.9,,,,actual_training_history
2002-12-03,train,293.6,,,,actual_training_history
2002-12-04,train,300.35,,,,actual_training_history
2002-12-05,train,300.35,,,,actual_training_history
2002-12-06,train,319.75,,,,actual_training_history
2002-12-09,train,318.85,,,,actual_training_history
2002-12-10,train,318.85,,,,actual_training_history
2002-12-11,train,321.75,,,,actual_training_history
2002-12-12,train,326.4,,,,actual_training_history
2002-12-13,train,326.4,,,,actual_training_history
2002-12-16,train,326.4,,,,actual_training_history
2002-12-17,train,326.4,,,,actual_training_history
2002-12-18,train,326.4,,,,actual_training_history
2002-12-19,train,326.4,,,,actual_training_history
2002-12-20,train,326.4,,,,actual_training_history
2002-12-23,train,326.4,,,,actual_training_history
2002-12-24,train,326.4,,,,actual_training_history
2002-12-25,train,326.4,,,,actual_training_history
2002-12-26,train,326.4,,,,actual_training_history
2002-12-27,train,326.4,,,,actual_training_history
2002-12-30,train,326.4,,,,actual_training_history
2002-12-31,train,326.4,,,,actual_training_history
2003-01-01,train,326.4,,,,actual_training_history
2003-01-02,train,326.4,,,,actual_training_history
2003-01-03,train,326.4,,,,actual_training_history
2003-01-06,train,341.2,,,,actual_training_history
2003-01-07,train,350.2,,,,actual_training_history
2003-01-08,train,352.35,,,,actual_training_history
2003-01-09,train,376.25,,,,actual_training_history
2003-01-10,train,383.5,,,,actual_training_history
2003-01-13,train,400.25,,,,actual_training_history
2003-01-14,train,400.25,,,,actual_training_history
2003-01-15,train,400.25,,,,actual_training_history
2003-01-16,train,400.25,,,,actual_training_history
2003-01-17,train,400.25,,,,actual_training_history
2003-01-20,train,400.25,,,,actual_training_history
2003-01-21,train,400.25,,,,actual_training_history
2003-01-22,train,400.25,,,,actual_training_history
2003-01-23,train,400.25,,,,actual_training_history
2003-01-24,train,400.25,,,,actual_training_history
2003-01-27,train,400.25,,,,actual_training_history
2003-01-28,train,400.25,,,,actual_training_history
2003-01-29,train,400.25,,,,actual_training_history
2003-01-30,train,400.25,,,,actual_training_history
2003-01-31,train,400.25,,,,actual_training_history
2003-02-03,train,343.8,,,,actual_training_history
2003-02-04,train,329.3,,,,actual_training_history
2003-02-05,train,340.5,,,,actual_training_history
2003-02-06,train,364.75,,,,actual_training_history
2003-02-07,train,351.5,,,,actual_training_history
2003-02-10,train,382.2,,,,actual_training_history
2003-02-11,train,382.2,,,,actual_training_history
2003-02-12,train,401.35,,,,actual_training_history
2003-02-13,train,401.35,,,,actual_training_history
2003-02-14,train,401.35,,,,actual_training_history
2003-02-17,train,401.35,,,,actual_training_history
2003-02-18,train,401.35,,,,actual_training_history
2003-02-19,train,401.35,,,,actual_training_history
2003-02-20,train,401.35,,,,actual_training_history
2003-02-21,train,401.35,,,,actual_training_history
2003-02-24,train,401.35,,,,actual_training_history
2003-02-25,train,401.35,,,,actual_training_history
2003-02-26,train,401.35,,,,actual_training_history
2003-02-27,train,401.35,,,,actual_training_history
2003-02-28,train,401.35,,,,actual_training_history
2003-03-03,train,345.5,,,,actual_training_history
2003-03-04,train,323.7,,,,actual_training_history
2003-03-05,train,323.7,,,,actual_training_history
2003-03-06,train,365.0,,,,actual_training_history
2003-03-07,train,349.4,,,,actual_training_history
2003-03-10,train,384.25,,,,actual_training_history
2003-03-11,train,383.25,,,,actual_training_history
2003-03-12,train,401.8,,,,actual_training_history
2003-03-13,train,401.8,,,,actual_training_history
2003-03-14,train,401.8,,,,actual_training_history
2003-03-17,train,401.8,,,,actual_training_history
2003-03-18,train,401.8,,,,actual_training_history
2003-03-19,train,401.8,,,,actual_training_history
2003-03-20,train,401.8,,,,actual_training_history
2003-03-21,train,401.8,,,,actual_training_history
2003-03-24,train,401.8,,,,actual_training_history
2003-03-25,train,401.8,,,,actual_training_history
2003-03-26,train,401.8,,,,actual_training_history
2003-03-27,train,401.8,,,,actual_training_history
2003-03-28,train,401.8,,,,actual_training_history
2003-03-31,train,401.8,,,,actual_training_history
2003-04-01,train,401.8,,,,actual_training_history
2003-04-02,train,376.55,,,,actual_training_history
2003-04-03,train,353.4,,,,actual_training_history
2003-04-04,train,323.8,,,,actual_training_history
2003-04-07,train,351.3,,,,actual_training_history
2003-04-08,train,347.5,,,,actual_training_history
2003-04-09,train,370.75,,,,actual_training_history
2003-04-10,train,370.75,,,,actual_training_history
2003-04-11,train,377.9,,,,actual_training_history
2003-04-14,train,402.25,,,,actual_training_history
2003-04-15,train,402.25,,,,actual_training_history
2003-04-16,train,402.25,,,,actual_training_history
2003-04-17,train,402.25,,,,actual_training_history
2003-04-18,train,402.25,,,,actual_training_history
2003-04-21,train,402.25,,,,actual_training_history
2003-04-22,train,402.25,,,,actual_training_history
2003-04-23,train,402.25,,,,actual_training_history
2003-04-24,train,402.25,,,,actual_training_history
2003-04-25,train,402.25,,,,actual_training_history
2003-04-28,train,402.25,,,,actual_training_history
2003-04-29,train,402.25,,,,actual_training_history
2003-04-30,train,402.25,,,,actual_training_history
2003-05-01,train,402.25,,,,actual_training_history
2003-05-02,train,382.1,,,,actual_training_history
2003-05-05,train,353.95,,,,actual_training_history
2003-05-06,train,366.75,,,,actual_training_history
2003-05-07,train,366.75,,,,actual_training_history
2003-05-08,train,348.4,,,,actual_training_history
2003-05-09,train,375.8,,,,actual_training_history
2003-05-12,train,402.4,,,,actual_training_history
2003-05-13,train,402.4,,,,actual_training_history
2003-05-14,train,402.4,,,,actual_training_history
2003-05-15,train,402.4,,,,actual_training_history
2003-05-16,train,402.4,,,,actual_training_history
2003-05-19,train,402.4,,,,actual_training_history
2003-05-20,train,402.4,,,,actual_training_history
2003-05-21,train,402.4,,,,actual_training_history
2003-05-22,train,402.4,,,,actual_training_history
2003-05-23,train,402.4,,,,actual_training_history
2003-05-26,train,402.4,,,,actual_training_history
2003-05-27,train,402.4,,,,actual_training_history
2003-05-28,train,402.4,,,,actual_training_history
2003-05-29,train,402.4,,,,actual_training_history
2003-05-30,train,402.4,,,,actual_training_history
2003-06-02,train,375.8,,,,actual_training_history
2003-06-03,train,354.7,,,,actual_training_history
2003-06-04,train,354.7,,,,actual_training_history
2003-06-05,train,342.85,,,,actual_training_history
2003-06-06,train,363.0,,,,actual_training_history
2003-06-09,train,352.0,,,,actual_training_history
2003-06-10,train,371.3,,,,actual_training_history
2003-06-11,train,380.25,,,,actual_training_history
2003-06-12,train,380.25,,,,actual_training_history
2003-06-13,train,380.25,,,,actual_training_history
2003-06-16,train,380.25,,,,actual_training_history
2003-06-17,train,380.25,,,,actual_training_history
2003-06-18,train,380.25,,,,actual_training_history
2003-06-19,train,380.25,,,,actual_training_history
2003-06-20,train,380.25,,,,actual_training_history
2003-06-23,train,380.25,,,,actual_training_history
2003-06-24,train,380.25,,,,actual_training_history
2003-06-25,train,380.25,,,,actual_training_history
2003-06-26,train,380.25,,,,actual_training_history
2003-06-27,train,380.25,,,,actual_training_history
2003-06-30,train,380.25,,,,actual_training_history
2003-07-01,train,349.0,,,,actual_training_history
2003-07-02,train,373.25,,,,actual_training_history
2003-07-03,train,350.75,,,,actual_training_history
2003-07-04,train,319.9,,,,actual_training_history
2003-07-07,train,348.15,,,,actual_training_history
2003-07-08,train,351.6,,,,actual_training_history
2003-07-09,train,351.6,,,,actual_training_history
2003-07-10,train,376.1,,,,actual_training_history
2003-07-11,train,378.95,,,,actual_training_history
2003-07-14,train,378.95,,,,actual_training_history
2003-07-15,train,378.95,,,,actual_training_history
2003-07-16,train,378.95,,,,actual_training_history
2003-07-17,train,378.95,,,,actual_training_history
2003-07-18,train,378.95,,,,actual_training_history
2003-07-21,train,378.95,,,,actual_training_history
2003-07-22,train,378.95,,,,actual_training_history
2003-07-23,train,378.95,,,,actual_training_history
2003-07-24,train,378.95,,,,actual_training_history
2003-07-25,train,378.95,,,,actual_training_history
2003-07-28,train,378.95,,,,actual_training_history
2003-07-29,train,378.95,,,,actual_training_history
2003-07-30,train,378.95,,,,actual_training_history
2003-07-31,train,378.95,,,,actual_training_history
2003-08-01,train,349.75,,,,actual_training_history
2003-08-04,train,323.4,,,,actual_training_history
2003-08-05,train,346.45,,,,actual_training_history
2003-08-06,train,346.45,,,,actual_training_history
2003-08-07,train,347.2,,,,actual_training_history
2003-08-08,train,353.95,,,,actual_training_history
2003-08-11,train,375.25,,,,actual_training_history
2003-08-12,train,406.15,,,,actual_training_history
2003-08-13,train,406.15,,,,actual_training_history
2003-08-14,train,406.15,,,,actual_training_history
2003-08-15,train,406.15,,,,actual_training_history
2003-08-18,train,406.15,,,,actual_training_history
2003-08-19,train,406.15,,,,actual_training_history
2003-08-20,train,406.15,,,,actual_training_history
2003-08-21,train,406.15,,,,actual_training_history
2003-08-22,train,406.15,,,,actual_training_history
2003-08-25,train,406.15,,,,actual_training_history
2003-08-26,train,406.15,,,,actual_training_history
2003-08-27,train,406.15,,,,actual_training_history
2003-08-28,train,406.15,,,,actual_training_history
2003-08-29,train,406.15,,,,actual_training_history
2003-09-01,train,352.4,,,,actual_training_history
2003-09-02,train,352.4,,,,actual_training_history
2003-09-03,train,352.4,,,,actual_training_history
2003-09-04,train,321.35,,,,actual_training_history
2003-09-05,train,347.9,,,,actual_training_history
2003-09-08,train,344.15,,,,actual_training_history
2003-09-09,train,382.25,,,,actual_training_history
2003-09-10,train,370.6,,,,actual_training_history
2003-09-11,train,370.6,,,,actual_training_history
2003-09-12,train,407.75,,,,actual_training_history
2003-09-15,train,407.75,,,,actual_training_history
2003-09-16,train,407.75,,,,actual_training_history
2003-09-17,train,407.75,,,,actual_training_history
2003-09-18,train,407.75,,,,actual_training_history
2003-09-19,train,407.75,,,,actual_training_history
2003-09-22,train,407.75,,,,actual_training_history
2003-09-23,train,407.75,,,,actual_training_history
2003-09-24,train,407.75,,,,actual_training_history
2003-09-25,train,407.75,,,,actual_training_history
2003-09-26,train,407.75,,,,actual_training_history
2003-09-29,train,407.75,,,,actual_training_history
2003-09-30,train,407.75,,,,actual_training_history
2003-10-01,train,353.0,,,,actual_training_history
2003-10-02,train,370.5,,,,actual_training_history
2003-10-03,train,354.45,,,,actual_training_history
2003-10-06,train,354.25,,,,actual_training_history
2003-10-07,train,343.4,,,,actual_training_history
2003-10-08,train,343.4,,,,actual_training_history
2003-10-09,train,380.0,,,,actual_training_history
2003-10-10,train,372.3,,,,actual_training_history
2003-10-13,train,410.0,,,,actual_training_history
2003-10-14,train,410.0,,,,actual_training_history
2003-10-15,train,410.0,,,,actual_training_history
2003-10-16,train,410.0,,,,actual_training_history
2003-10-17,train,410.0,,,,actual_training_history
2003-10-20,train,410.0,,,,actual_training_history
2003-10-21,train,410.0,,,,actual_training_history
2003-10-22,train,410.0,,,,actual_training_history
2003-10-23,train,410.0,,,,actual_training_history
2003-10-24,train,410.0,,,,actual_training_history
2003-10-27,train,410.0,,,,actual_training_history
2003-10-28,train,410.0,,,,actual_training_history
2003-10-29,train,410.0,,,,actual_training_history
2003-10-30,train,410.0,,,,actual_training_history
2003-10-31,train,410.0,,,,actual_training_history
2003-11-03,train,348.7,,,,actual_training_history
2003-11-04,train,324.8,,,,actual_training_history
2003-11-05,train,324.8,,,,actual_training_history
2003-11-06,train,354.25,,,,actual_training_history
2003-11-07,train,343.7,,,,actual_training_history
2003-11-10,train,376.3,,,,actual_training_history
2003-11-11,train,387.8,,,,actual_training_history
2003-11-12,train,404.1,,,,actual_training_history
2003-11-13,train,404.1,,,,actual_training_history
2003-11-14,train,404.1,,,,actual_training_history
2003-11-17,train,404.1,,,,actual_training_history
2003-11-18,train,404.1,,,,actual_training_history
2003-11-19,train,404.1,,,,actual_training_history
2003-11-20,train,404.1,,,,actual_training_history
2003-11-21,train,404.1,,,,actual_training_history
2003-11-24,train,404.1,,,,actual_training_history
2003-11-25,train,404.1,,,,actual_training_history
2003-11-26,train,404.1,,,,actual_training_history
2003-11-27,train,404.1,,,,actual_training_history
2003-11-28,train,404.1,,,,actual_training_history
2003-12-01,train,404.1,,,,actual_training_history
2003-12-02,train,356.3,,,,actual_training_history
2003-12-03,train,346.1,,,,actual_training_history
2003-12-04,train,346.1,,,,actual_training_history
2003-12-05,train,351.1,,,,actual_training_history
2003-12-08,train,360.1,,,,actual_training_history
2003-12-09,train,378.25,,,,actual_training_history
2003-12-10,train,378.25,,,,actual_training_history
2003-12-11,train,389.7,,,,actual_training_history
2003-12-12,train,407.1,,,,actual_training_history
2003-12-15,train,407.1,,,,actual_training_history
2003-12-16,train,407.1,,,,actual_training_history
2003-12-17,train,407.1,,,,actual_training_history
2003-12-18,train,407.1,,,,actual_training_history
2003-12-19,train,407.1,,,,actual_training_history
2003-12-22,train,407.1,,,,actual_training_history
2003-12-23,train,407.1,,,,actual_training_history
2003-12-24,train,407.1,,,,actual_training_history
2003-12-25,train,407.1,,,,actual_training_history
2003-12-26,train,407.1,,,,actual_training_history
2003-12-29,train,407.1,,,,actual_training_history
2003-12-30,train,407.1,,,,actual_training_history
2003-12-31,train,407.1,,,,actual_training_history
2004-01-01,train,407.1,,,,actual_training_history
2004-01-02,train,407.1,,,,actual_training_history
2004-01-05,train,427.25,,,,actual_training_history
2004-01-06,train,397.2,,,,actual_training_history
2004-01-07,train,394.8,,,,actual_training_history
2004-01-08,train,394.8,,,,actual_training_history
2004-01-09,train,407.65,,,,actual_training_history
2004-01-12,train,452.85,,,,actual_training_history
2004-01-13,train,452.85,,,,actual_training_history
2004-01-14,train,452.85,,,,actual_training_history
2004-01-15,train,452.85,,,,actual_training_history
2004-01-16,train,452.85,,,,actual_training_history
2004-01-19,train,452.85,,,,actual_training_history
2004-01-20,train,452.85,,,,actual_training_history
2004-01-21,train,452.85,,,,actual_training_history
2004-01-22,train,452.85,,,,actual_training_history
2004-01-23,train,452.85,,,,actual_training_history
2004-01-26,train,452.85,,,,actual_training_history
2004-01-27,train,452.85,,,,actual_training_history
2004-01-28,train,452.85,,,,actual_training_history
2004-01-29,train,452.85,,,,actual_training_history
2004-01-30,train,452.85,,,,actual_training_history
2004-02-02,train,398.35,,,,actual_training_history
2004-02-03,train,395.75,,,,actual_training_history
2004-02-04,train,419.0,,,,actual_training_history
2004-02-05,train,419.0,,,,actual_training_history
2004-02-06,train,394.85,,,,actual_training_history
2004-02-09,train,406.1,,,,actual_training_history
2004-02-10,train,406.1,,,,actual_training_history
2004-02-11,train,424.2,,,,actual_training_history
2004-02-12,train,454.2,,,,actual_training_history
2004-02-13,train,454.2,,,,actual_training_history
2004-02-16,train,454.2,,,,actual_training_history
2004-02-17,train,454.2,,,,actual_training_history
2004-02-18,train,454.2,,,,actual_training_history
2004-02-19,train,454.2,,,,actual_training_history
2004-02-20,train,454.2,,,,actual_training_history
2004-02-23,train,454.2,,,,actual_training_history
2004-02-24,train,454.2,,,,actual_training_history
2004-02-25,train,454.2,,,,actual_training_history
2004-02-26,train,454.2,,,,actual_training_history
2004-02-27,train,454.2,,,,actual_training_history
2004-03-01,train,454.2,,,,actual_training_history
2004-03-02,train,401.45,,,,actual_training_history
2004-03-03,train,390.5,,,,actual_training_history
2004-03-04,train,390.5,,,,actual_training_history
2004-03-05,train,390.5,,,,actual_training_history
2004-03-08,train,390.95,,,,actual_training_history
2004-03-09,train,401.15,,,,actual_training_history
2004-03-10,train,401.15,,,,actual_training_history
2004-03-11,train,423.5,,,,actual_training_history
2004-03-12,train,448.65,,,,actual_training_history
2004-03-15,train,448.65,,,,actual_training_history
2004-03-16,train,448.65,,,,actual_training_history
2004-03-17,train,448.65,,,,actual_training_history
2004-03-18,train,448.65,,,,actual_training_history
2004-03-19,train,448.65,,,,actual_training_history
2004-03-22,train,448.65,,,,actual_training_history
2004-03-23,train,448.65,,,,actual_training_history
2004-03-24,train,448.65,,,,actual_training_history
2004-03-25,train,448.65,,,,actual_training_history
2004-03-26,train,448.65,,,,actual_training_history
2004-03-29,train,448.65,,,,actual_training_history
2004-03-30,train,448.65,,,,actual_training_history
2004-03-31,train,448.65,,,,actual_training_history
2004-04-01,train,448.65,,,,actual_training_history
2004-04-02,train,399.25,,,,actual_training_history
2004-04-05,train,391.25,,,,actual_training_history
2004-04-06,train,388.3,,,,actual_training_history
2004-04-07,train,388.3,,,,actual_training_history
2004-04-08,train,391.5,,,,actual_training_history
2004-04-09,train,391.5,,,,actual_training_history
2004-04-12,train,430.5,,,,actual_training_history
2004-04-13,train,430.5,,,,actual_training_history
2004-04-14,train,430.5,,,,actual_training_history
2004-04-15,train,430.5,,,,actual_training_history
2004-04-16,train,430.5,,,,actual_training_history
2004-04-19,train,430.5,,,,actual_training_history
2004-04-20,train,430.5,,,,actual_training_history
2004-04-21,train,430.5,,,,actual_training_history
2004-04-22,train,430.5,,,,actual_training_history
2004-04-23,train,430.5,,,,actual_training_history
2004-04-26,train,430.5,,,,actual_training_history
2004-04-27,train,430.5,,,,actual_training_history
2004-04-28,train,430.5,,,,actual_training_history
2004-04-29,train,430.5,,,,actual_training_history
2004-04-30,train,430.5,,,,actual_training_history
2004-05-03,train,399.25,,,,actual_training_history
2004-05-04,train,417.7,,,,actual_training_history
2004-05-05,train,392.55,,,,actual_training_history
2004-05-06,train,392.55,,,,actual_training_history
2004-05-07,train,398.25,,,,actual_training_history
2004-05-10,train,415.4,,,,actual_training_history
2004-05-11,train,431.0,,,,actual_training_history
2004-05-12,train,431.0,,,,actual_training_history
2004-05-13,train,431.0,,,,actual_training_history
2004-05-14,train,431.0,,,,actual_training_history
2004-05-17,train,431.0,,,,actual_training_history
2004-05-18,train,431.0,,,,actual_training_history
2004-05-19,train,431.0,,,,actual_training_history
2004-05-20,train,431.0,,,,actual_training_history
2004-05-21,train,431.0,,,,actual_training_history
2004-05-24,train,431.0,,,,actual_training_history
2004-05-25,train,431.0,,,,actual_training_history
2004-05-26,train,431.0,,,,actual_training_history
2004-05-27,train,431.0,,,,actual_training_history
2004-05-28,train,431.0,,,,actual_training_history
2004-05-31,train,431.0,,,,actual_training_history
2004-06-01,train,424.4,,,,actual_training_history
2004-06-02,train,404.25,,,,actual_training_history
2004-06-03,train,404.25,,,,actual_training_history
2004-06-04,train,418.5,,,,actual_training_history
2004-06-07,train,394.5,,,,actual_training_history
2004-06-08,train,399.0,,,,actual_training_history
2004-06-09,train,401.6,,,,actual_training_history
2004-06-10,train,418.45,,,,actual_training_history
2004-06-11,train,418.45,,,,actual_training_history
2004-06-14,train,453.05,,,,actual_training_history
2004-06-15,train,453.05,,,,actual_training_history
2004-06-16,train,453.05,,,,actual_training_history
2004-06-17,train,453.05,,,,actual_training_history
2004-06-18,train,453.05,,,,actual_training_history
2004-06-21,train,453.05,,,,actual_training_history
2004-06-22,train,453.05,,,,actual_training_history
2004-06-23,train,453.05,,,,actual_training_history
2004-06-24,train,453.05,,,,actual_training_history
2004-06-25,train,453.05,,,,actual_training_history
2004-06-28,train,453.05,,,,actual_training_history
2004-06-29,train,453.05,,,,actual_training_history
2004-06-30,train,453.05,,,,actual_training_history
2004-07-01,train,421.75,,,,actual_training_history
2004-07-02,train,421.75,,,,actual_training_history
2004-07-05,train,380.8,,,,actual_training_history
2004-07-06,train,393.6,,,,actual_training_history
2004-07-07,train,399.65,,,,actual_training_history
2004-07-08,train,399.65,,,,actual_training_history
2004-07-09,train,398.1,,,,actual_training_history
2004-07-12,train,451.8,,,,actual_training_history
2004-07-13,train,451.8,,,,actual_training_history
2004-07-14,train,451.8,,,,actual_training_history
2004-07-15,train,451.8,,,,actual_training_history
2004-07-16,train,451.8,,,,actual_training_history
2004-07-19,train,451.8,,,,actual_training_history
2004-07-20,train,451.8,,,,actual_training_history
2004-07-21,train,451.8,,,,actual_training_history
2004-07-22,train,451.8,,,,actual_training_history
2004-07-23,train,451.8,,,,actual_training_history
2004-07-26,train,451.8,,,,actual_training_history
2004-07-27,train,451.8,,,,actual_training_history
2004-07-28,train,451.8,,,,actual_training_history
2004-07-29,train,451.8,,,,actual_training_history
2004-07-30,train,451.8,,,,actual_training_history
2004-08-02,train,421.0,,,,actual_training_history
2004-08-03,train,399.85,,,,actual_training_history
2004-08-04,train,419.5,,,,actual_training_history
2004-08-05,train,419.5,,,,actual_training_history
2004-08-06,train,392.35,,,,actual_training_history
2004-08-09,train,396.3,,,,actual_training_history
2004-08-10,train,421.75,,,,actual_training_history
2004-08-11,train,431.9,,,,actual_training_history
2004-08-12,train,436.9,,,,actual_training_history
2004-08-13,train,436.9,,,,actual_training_history
2004-08-16,train,436.9,,,,actual_training_history
2004-08-17,train,436.9,,,,actual_training_history
2004-08-18,train,436.9,,,,actual_training_history
2004-08-19,train,436.9,,,,actual_training_history
2004-08-20,train,436.9,,,,actual_training_history
2004-08-23,train,436.9,,,,actual_training_history
2004-08-24,train,436.9,,,,actual_training_history
2004-08-25,train,436.9,,,,actual_training_history
2004-08-26,train,436.9,,,,actual_training_history
2004-08-27,train,436.9,,,,actual_training_history
2004-08-30,train,436.9,,,,actual_training_history
2004-08-31,train,436.9,,,,actual_training_history
2004-09-01,train,423.35,,,,actual_training_history
2004-09-02,train,405.95,,,,actual_training_history
2004-09-03,train,401.5,,,,actual_training_history
2004-09-06,train,386.85,,,,actual_training_history
2004-09-07,train,406.5,,,,actual_training_history
2004-09-08,train,399.0,,,,actual_training_history
2004-09-09,train,398.7,,,,actual_training_history
2004-09-10,train,398.7,,,,actual_training_history
2004-09-13,train,437.1,,,,actual_training_history
2004-09-14,train,437.1,,,,actual_training_history
2004-09-15,train,437.1,,,,actual_training_history
2004-09-16,train,437.1,,,,actual_training_history
2004-09-17,train,437.1,,,,actual_training_history
2004-09-20,train,437.1,,,,actual_training_history
2004-09-21,train,437.1,,,,actual_training_history
2004-09-22,train,437.1,,,,actual_training_history
2004-09-23,train,437.1,,,,actual_training_history
2004-09-24,train,437.1,,,,actual_training_history
2004-09-27,train,437.1,,,,actual_training_history
2004-09-28,train,437.1,,,,actual_training_history
2004-09-29,train,437.1,,,,actual_training_history
2004-09-30,train,437.1,,,,actual_training_history
2004-10-01,train,437.1,,,,actual_training_history
2004-10-04,train,400.25,,,,actual_training_history
2004-10-05,train,375.0,,,,actual_training_history
2004-10-06,train,384.95,,,,actual_training_history
2004-10-07,train,384.95,,,,actual_training_history
2004-10-08,train,399.5,,,,actual_training_history
2004-10-11,train,433.4,,,,actual_training_history
2004-10-12,train,434.0,,,,actual_training_history
2004-10-13,train,434.0,,,,actual_training_history
2004-10-14,train,434.0,,,,actual_training_history
2004-10-15,train,434.0,,,,actual_training_history
2004-10-18,train,434.0,,,,actual_training_history
2004-10-19,train,434.0,,,,actual_training_history
2004-10-20,train,434.0,,,,actual_training_history
2004-10-21,train,434.0,,,,actual_training_history
2004-10-22,train,434.0,,,,actual_training_history
2004-10-25,train,434.0,,,,actual_training_history
2004-10-26,train,434.0,,,,actual_training_history
2004-10-27,train,434.0,,,,actual_training_history
2004-10-28,train,434.0,,,,actual_training_history
2004-10-29,train,434.0,,,,actual_training_history
2004-11-01,train,434.0,,,,actual_training_history
