date,split,horizon,gold_price,actual_target,prediction,naive_prediction,predicted_log_return,error,interval_type,origin_index,origin_date,horizon_trading_days,raw_gold_price_anchor,actual_gold_price,predicted_log_return_p10,predicted_log_return_p50,predicted_log_return_p90,forecast_price_p10,forecast_price_p50,forecast_price_p90,p10,p50,p90,interval_width_price
2023-04-13,test,10,2053.0,2013.300048828125,2056.2956240177155,2053.0,0.0016040578484535217,42.995575189590454,native,4508,2023-04-13,10,2053.0,2013.300048828125,-0.025717906653881073,0.0016040578484535217,0.014479197561740875,2000.8742705583572,2056.2956240177155,2082.942063331604,2000.8742705583572,2056.2956240177155,2082.942063331604,82.06779277324677
2023-04-13,test,20,2053.0,1834.0999755859375,2050.4005294442177,2053.0,-0.0012669414281845093,216.30055385828018,native,4508,2023-04-13,20,2053.0,1834.0999755859375,-0.027984246611595154,-0.0012669414281845093,0.01148410513997078,1996.3446842432022,2050.4005294442177,2076.7127808332443,1996.3446842432022,2050.4005294442177,2076.7127808332443,80.36809659004211
2023-04-13,test,30,2053.0,1965.4000244140625,2061.1494864225388,2053.0,0.003961671143770218,95.74946200847626,native,4508,2023-04-13,30,2053.0,1965.4000244140625,-0.023851662874221802,0.003961671143770218,0.01718800887465477,2004.6118890047073,2061.1494864225388,2088.592054128647,2004.6118890047073,2061.1494864225388,2088.592054128647,83.98016512393951
2023-04-14,test,1,2053.0,2018.199951171875,2066.9125455617905,2053.0,0.0067537687718868256,48.712594389915466,native,4509,2023-04-14,1,2053.0,2018.199951171875,-0.016343865543603897,0.0067537687718868256,0.0172005333006382,2019.7188718914986,2066.9125455617905,2088.6182409524918,2019.7188718914986,2066.9125455617905,2088.6182409524918,68.8993690609932
2023-04-14,test,5,2053.0,2014.5,2062.631856441498,2053.0,0.0046805813908576965,48.1318564414978,native,4509,2023-04-14,5,2053.0,2014.5,-0.022841036319732666,0.0046805813908576965,0.017647895961999893,2006.6387981176376,2062.631856441498,2089.5526455640793,2006.6387981176376,2062.631856441498,2089.5526455640793,82.91384744644165
2023-04-14,test,10,2053.0,2013.300048828125,2047.4873064756393,2053.0,-0.0026887133717536926,34.18725764751434,native,4509,2023-04-14,10,2053.0,2013.300048828125,-0.030816391110420227,-0.0026887133717536926,0.008967630565166473,1990.698853969574,2047.4873064756393,2071.4935265779495,1990.698853969574,2047.4873064756393,2071.4935265779495,80.79467260837555
2023-04-14,test,20,2053.0,2050.0,2042.8633741736412,2053.0,-0.0049496665596961975,-7.136625826358795,native,4509,2023-04-14,20,2053.0,2050.0,-0.03284949064254761,-0.0049496665596961975,0.0064012110233306885,1986.6555594205856,2042.8633741736412,2066.1839644908905,1986.6555594205856,2042.8633741736412,2066.1839644908905,79.52840507030487
2023-04-14,test,30,2053.0,1965.4000244140625,2052.3217123150826,2053.0,-0.00033051520586013794,86.92168790102005,native,4509,2023-04-14,30,2053.0,1965.4000244140625,-0.028794042766094208,-0.00033051520586013794,0.011524830013513565,1994.7288103699684,2052.3217123150826,2076.797214984894,1994.7288103699684,2052.3217123150826,2076.797214984894,82.06840461492538
2023-04-17,test,1,2018.199951171875,2013.4000244140625,2027.4476797250682,2018.199951171875,0.0045717135071754456,14.047655311005656,native,4510,2023-04-17,1,2018.199951171875,2013.4000244140625,-0.01804206892848015,0.0045717135071754456,0.01264694333076477,1982.113889112923,2027.4476797250682,2043.8861078723567,1982.113889112923,2027.4476797250682,2043.8861078723567,61.7722187594336
2023-04-17,test,5,2018.199951171875,1991.0,2021.5104445610195,2018.199951171875,0.0016390010714530945,30.51044456101954,native,4510,2023-04-17,5,2018.199951171875,1991.0,-0.026818469166755676,0.0016390010714530945,0.014380678534507751,1964.7941864536842,2021.5104445610195,2047.4326182683872,1964.7941864536842,2021.5104445610195,2047.4326182683872,82.63843181470293
2023-04-17,test,10,2018.199951171875,1864.300048828125,2007.6352429084945,2018.199951171875,-0.005248405039310455,143.33519408036955,native,4510,2023-04-17,10,2018.199951171875,1864.300048828125,-0.03444641828536987,-0.005248405039310455,0.005886152386665344,1949.8638853274606,2007.6352429084945,2030.1143591382424,1949.8638853274606,2007.6352429084945,2030.1143591382424,80.25047381078184
2023-04-17,test,20,2018.199951171875,2027.5,2005.928390048808,2018.199951171875,-0.006099022924900055,-21.57160995119193,native,4510,2023-04-17,20,2018.199951171875,2027.5,-0.035702794790267944,-0.006099022924900055,0.004837598651647568,1947.4156599838607,2005.928390048808,2027.986837841716,1947.4156599838607,2005.928390048808,2027.986837841716,80.57117785785522
2023-04-17,test,30,2018.199951171875,1965.4000244140625,2012.2249436631973,2018.199951171875,-0.002964988350868225,46.82491924913484,native,4510,2023-04-17,30,2018.199951171875,1965.4000244140625,-0.03245648741722107,-0.002964988350868225,0.008424606174230576,1953.7478206492378,2012.2249436631973,2035.2742538851162,1953.7478206492378,2012.2249436631973,2035.2742538851162,81.52643323587836
2023-04-18,test,1,2013.4000244140625,2009.699951171875,2020.7500339684048,2013.4000244140625,0.0036438480019569397,11.05008279652975,native,4511,2023-04-18,1,2013.4000244140625,2009.699951171875,-0.019548475742340088,0.0036438480019569397,0.011864319443702698,1974.423468343659,2020.7500339684048,2037.4299449496611,1974.423468343659,2020.7500339684048,2037.4299449496611,63.00647660600225
2023-04-18,test,5,2013.4000244140625,2005.0,2014.9200456565159,2013.4000244140625,0.000754721462726593,9.920045656515867,native,4511,2023-04-18,5,2013.4000244140625,2005.0,-0.02769862860441208,0.000754721462726593,0.013183370232582092,1958.3968808776335,2014.9200456565159,2040.1190840623167,1958.3968808776335,2014.9200456565159,2040.1190840623167,81.72220318468317
2023-04-18,test,10,2013.4000244140625,1864.300048828125,1999.739274526888,2013.4000244140625,-0.006808049976825714,135.43922569876304,native,4511,2023-04-18,10,2013.4000244140625,1864.300048828125,-0.036203496158123016,-0.006808049976825714,0.003954149782657623,1941.8116562030482,1999.739274526888,2021.3771957411082,1941.8116562030482,1999.739274526888,2021.3771957411082,79.56553953805997
2023-04-18,test,20,2013.4000244140625,2022.699951171875,2000.3576757160845,2013.4000244140625,-0.006498798727989197,-22.342275455790514,native,4511,2023-04-18,20,2013.4000244140625,2022.699951171875,-0.036594077944755554,-0.006498798727989197,0.003868195926770568,1941.053325693727,2000.3576757160845,2021.2031841509015,1941.053325693727,2000.3576757160845,2021.2031841509015,80.14985845717456
2023-04-18,test,30,2013.4000244140625,1972.4000244140625,2004.1244866080888,2013.4000244140625,-0.004617616534233093,31.724462194026273,native,4511,2023-04-18,30,2013.4000244140625,1972.4000244140625,-0.03417298197746277,-0.004617616534233093,0.006335332989692688,1945.7584790849214,2004.1244866080888,2026.196236717893,1945.7584790849214,2004.1244866080888,2026.196236717893,80.43775763297162
2023-04-19,test,1,2009.699951171875,2014.5,2020.3385143317864,2009.699951171875,0.0052795857191085815,5.838514331786428,native,4512,2023-04-19,1,2009.699951171875,2014.5,-0.016297779977321625,0.0052795857191085815,0.013673420995473862,1977.2117974604917,2020.3385143317864,2037.368217189418,1977.2117974604917,2020.3385143317864,2037.368217189418,60.15641972892627
2023-04-19,test,5,2009.699951171875,2009.800048828125,2013.281595977547,2009.699951171875,0.0017805993556976318,3.481547149422113,native,4512,2023-04-19,5,2009.699951171875,2009.800048828125,-0.024611148983240128,0.0017805993556976318,0.014109835028648376,1960.8426026115048,2013.281595977547,2038.2572796558961,1960.8426026115048,2013.281595977547,2038.2572796558961,77.41467704439128
2023-04-19,test,10,2009.699951171875,1864.300048828125,2001.304048682592,2009.699951171875,-0.0041863396763801575,137.0039998544671,native,4512,2023-04-19,10,2009.699951171875,1864.300048828125,-0.031929805874824524,-0.0041863396763801575,0.007002383470535278,1946.5442932274163,2001.304048682592,2023.8221730019723,1946.5442932274163,2001.304048682592,2023.8221730019723,77.27787977455591
2023-04-19,test,20,2009.699951171875,1997.0,2003.0075460331427,2009.699951171875,-0.0033356547355651855,6.007546033142717,native,4512,2023-04-19,20,2009.699951171875,1997.0,-0.03113124519586563,-0.0033356547355651855,0.006900224834680557,1948.0993739253172,2003.0075460331427,2023.6154198603472,1948.0993739253172,2003.0075460331427,2023.6154198603472,75.51604593502998
2023-04-19,test,30,2009.699951171875,1984.0,2004.3260465139465,2009.699951171875,-0.00267753005027771,20.326046513946494,native,4512,2023-04-19,30,2009.699951171875,1984.0,-0.03046262264251709,-0.00267753005027771,0.008698567748069763,1949.4024218248524,2004.3260465139465,2027.2579166914802,1949.4024218248524,2004.3260465139465,2027.2579166914802,77.85549486662785
2023-04-20,test,1,2014.5,2014.5,2021.686882674694,2014.5,0.003561265766620636,7.186882674694061,native,4513,2023-04-20,1,2014.5,2014.5,-0.01811205968260765,0.003561265766620636,0.010343365371227264,1978.341769516468,2021.686882674694,2035.4449108242989,1978.341769516468,2021.686882674694,2035.4449108242989,57.10314130783081
2023-04-20,test,5,2014.5,2013.300048828125,2010.4763351082802,2014.5,-0.001999311149120331,-2.823713719844818,native,4513,2023-04-20,5,2014.5,2013.300048828125,-0.029278263449668884,-0.001999311149120331,0.009491678327322006,1956.3740721344948,2010.4763351082802,2033.7120092511177,1956.3740721344948,2010.4763351082802,2033.7120092511177,77.33793711662292
2023-04-20,test,10,2014.5,2040.0999755859375,2001.1880451142788,2014.5,-0.006630018353462219,-38.91193047165871,native,4513,2023-04-20,10,2014.5,2040.0999755859375,-0.03573942929506302,-0.006630018353462219,0.003605507081374526,1943.7741534411907,2001.1880451142788,2021.7764575481415,1943.7741534411907,2001.1880451142788,2021.7764575481415,78.00230410695076
2023-04-20,test,20,2014.5,1988.800048828125,2002.3441133201122,2014.5,-0.006052456796169281,13.544064491987228,native,4513,2023-04-20,20,2014.5,1988.800048828125,-0.03467053920030594,-0.006052456796169281,0.002975970273837447,1945.8532270789146,2002.3441133201122,2020.5041581392288,1945.8532270789146,2002.3441133201122,2020.5041581392288,74.65093106031418
2023-04-20,test,30,2014.5,1984.0,2003.6314219236374,2014.5,-0.005409769713878632,19.63142192363739,native,4513,2023-04-20,30,2014.5,1984.0,-0.034536898136138916,-0.005409769713878632,0.00515037402510643,1946.1131863296032,2003.6314219236374,2024.902212381363,1946.1131863296032,2003.6314219236374,2024.902212381363,78.78902605175972
2023-04-21,test,1,2014.5,1991.0,2021.1208559274673,2014.5,0.0032811909914016724,30.120855927467346,native,4514,2023-04-21,1,2014.5,1991.0,-0.017975151538848877,0.0032811909914016724,0.009510871022939682,1978.6125353872776,2021.1208559274673,2033.7511532306671,1978.6125353872776,2021.1208559274673,2033.7511532306671,55.13861784338951
2023-04-21,test,5,2014.5,2013.300048828125,2010.868135124445,2014.5,-0.0018044784665107727,-2.4319137036800385,native,4514,2023-04-21,5,2014.5,2013.300048828125,-0.0291641503572464,-0.0018044784665107727,0.010455790907144547,1956.5974089503288,2010.868135124445,2035.6737710237503,1956.5974089503288,2010.868135124445,2035.6737710237503,79.07636207342148
2023-04-21,test,10,2014.5,2040.0999755859375,2003.7971234321594,2014.5,-0.00532706081867218,-36.302852153778076,native,4514,2023-04-21,10,2014.5,2040.0999755859375,-0.03439299762248993,-0.00532706081867218,0.005256779491901398,1946.393197864294,2003.7971234321594,2025.1178644895554,1946.393197864294,2003.7971234321594,2025.1178644895554,78.7246666252613
2023-04-21,test,20,2014.5,1988.800048828125,2004.4094985723495,2014.5,-0.005021601915359497,15.609449744224548,native,4514,2023-04-21,20,2014.5,1988.800048828125,-0.03327219933271408,-0.005021601915359497,0.004238873720169067,1948.5760150551796,2004.4094985723495,2023.0571621060371,1948.5760150551796,2004.4094985723495,2023.0571621060371,74.48114705085754
2023-04-21,test,30,2014.5,1885.4000244140625,2006.0680746138096,2014.5,-0.004194445908069611,120.66805019974709,native,4514,2023-04-21,30,2014.5,1885.4000244140625,-0.0333285927772522,-0.004194445908069611,0.006821878254413605,1948.4660276770592,2006.0680746138096,2028.2894874215126,1948.4660276770592,2006.0680746138096,2028.2894874215126,79.82345974445343
2023-04-24,test,1,1991.0,2005.0,2000.3369423151016,1991.0,0.004678718745708466,-4.6630576848983765,native,4515,2023-04-24,1,1991.0,2005.0,-0.016253173351287842,0.004678718745708466,0.011782526969909668,1958.901486814022,2000.3369423151016,2014.597858428955,1958.901486814022,2000.3369423151016,2014.597858428955,55.696371614933014
2023-04-24,test,5,1991.0,1864.300048828125,1991.354831814766,1991.0,0.0001781657338142395,127.05478298664093,native,4515,2023-04-24,5,1991.0,1864.300048828125,-0.027001969516277313,0.0001781657338142395,0.013000927865505219,1937.9585773348808,1991.354831814766,2017.0539116859436,1937.9585773348808,1991.354831814766,2017.0539116859436,79.09533435106277
2023-04-24,test,10,1991.0,1942.9000244140625,1983.8001183271408,1991.0,-0.0036228373646736145,40.90009391307831,native,4515,2023-04-24,10,1991.0,1942.9000244140625,-0.032081298530101776,-0.0036228373646736145,0.0071405209600925446,1928.1399419307709,1983.8001183271408,2005.2677991390228,1928.1399419307709,1983.8001183271408,2005.2677991390228,77.12785720825195
2023-04-24,test,20,1991.0,1984.800048828125,1984.1060569286346,1991.0,-0.0034685954451560974,-0.6939918994903564,native,4515,2023-04-24,20,1991.0,1984.800048828125,-0.03101174533367157,-0.0034685954451560974,0.006403479725122452,1930.2031880617142,1984.1060569286346,2003.7903221845627,1930.2031880617142,1984.1060569286346,2003.7903221845627,73.58713412284851
2023-04-24,test,30,1991.0,1864.300048828125,1986.521761417389,1991.0,-0.002251729369163513,122.22171258926392,native,4515,2023-04-24,30,1991.0,1864.300048828125,-0.03099912405014038,-0.002251729369163513,0.00909251719713211,1930.2275159955025,1986.521761417389,2009.1859018802643,1930.2275159955025,1986.521761417389,2009.1859018802643,78.95838588476181
2023-04-25,test,1,2005.0,2009.800048828125,2013.948946595192,2005.0,0.004453357309103012,4.148897767066956,native,4516,2023-04-25,1,2005.0,2009.800048828125,-0.016984470188617706,0.004453357309103012,0.011966671794652939,1971.2336868047714,2013.948946595192,2029.1373699903488,1971.2336868047714,2013.948946595192,2029.1373699903488,57.90368318557739
2023-04-25,test,5,2005.0,1864.300048828125,2004.3857324123383,2005.0,-0.00030638277530670166,140.08568358421326,native,4516,2023-04-25,5,2005.0,1864.300048828125,-0.02784878760576248,-0.00030638277530670166,0.012492280453443527,1949.9335399270058,2004.3857324123383,2030.2040922641754,1949.9335399270058,2004.3857324123383,2030.2040922641754,80.27055233716965
2023-04-25,test,10,2005.0,1954.0999755859375,1994.5806354284286,2005.0,-0.005210228264331818,40.48065984249115,native,4516,2023-04-25,10,2005.0,1954.0999755859375,-0.03412286937236786,-0.005210228264331818,0.005778796970844269,1937.7379381656647,1994.5806354284286,2016.6201740503311,1937.7379381656647,1994.5806354284286,2016.6201740503311,78.88223588466644
2023-04-25,test,20,2005.0,1980.0,1995.9230610728264,2005.0,-0.004537396132946014,15.923061072826385,native,4516,2023-04-25,20,2005.0,1980.0,-0.03251272439956665,-0.004537396132946014,0.005654696375131607,1940.860425233841,1995.9230610728264,2016.3696867227554,1940.860425233841,1995.9230610728264,2016.3696867227554,75.50926148891449
2023-04-25,test,30,2005.0,1973.5999755859375,1998.0293774604797,2005.0,-0.0034826621413230896,24.429401874542236,native,4516,2023-04-25,30,2005.0,1973.5999755859375,-0.032640762627124786,-0.0034826621413230896,0.007908884435892105,1940.6118500232697,1998.0293774604797,2020.9202861785889,1940.6118500232697,1998.0293774604797,2020.9202861785889,80.30843615531921
2023-04-26,test,1,2009.800048828125,2013.300048828125,2015.4705900616245,2009.800048828125,0.002817504107952118,2.1705412334995344,native,4517,2023-04-26,1,2009.800048828125,2013.300048828125,-0.0189654640853405,0.002817504107952118,0.009330183267593384,1972.0424812084384,2015.4705900616245,2028.6397200869978,1972.0424812084384,2015.4705900616245,2028.6397200869978,56.59723887855944
2023-04-26,test,5,2009.800048828125,1864.300048828125,2004.383709227579,2009.800048828125,-0.0026986226439476013,140.08366039945395,native,4517,2023-04-26,5,2009.800048828125,1864.300048828125,-0.030732668936252594,-0.0026986226439476013,0.009076982736587524,1948.972904360693,2004.383709227579,2028.1260459106998,1948.972904360693,2004.383709227579,2028.1260459106998,79.1531415500067
2023-04-26,test,10,2009.800048828125,1834.0999755859375,1992.533145353911,2009.800048828125,-0.008628390729427338,158.4331697679736,native,4517,2023-04-26,10,2009.800048828125,1834.0999755859375,-0.038030534982681274,-0.008628390729427338,0.001390240853652358,1934.8014628070814,1992.533145353911,2012.5960272037773,1934.8014628070814,1992.533145353911,2012.5960272037773,77.79456439669593
2023-04-26,test,20,2009.800048828125,1987.9000244140625,1994.7053594021418,2009.800048828125,-0.007538944482803345,6.805334988079267,native,4517,2023-04-26,20,2009.800048828125,1987.9000244140625,-0.035790666937828064,-0.007538944482803345,0.0013924872037023306,1939.1401408194797,1994.7053594021418,2012.6005793536606,1939.1401408194797,1994.7053594021418,2012.6005793536606,73.46043853418087
2023-04-26,test,30,2009.800048828125,1934.0,1996.4148114767158,2009.800048828125,-0.006682343780994415,62.41481147671584,native,4517,2023-04-26,30,2009.800048828125,1934.0,-0.0364171639084816,-0.006682343780994415,0.0036891286727041006,1937.9254355611629,1996.4148114767158,2017.2279595033906,1937.9254355611629,1996.4148114767158,2017.2279595033906,79.30252394222771
2023-04-27,test,1,2013.300048828125,2013.300048828125,2019.3155108003411,2013.300048828125,0.0029834359884262085,6.015461972216144,native,4518,2023-04-27,1,2013.300048828125,2013.300048828125,-0.018499143421649933,0.0029834359884262085,0.008670706301927567,1976.3981032779702,2019.3155108003411,2030.8328260382405,1976.3981032779702,2019.3155108003411,2030.8328260382405,54.43472276027023
2023-04-27,test,5,2013.300048828125,2040.0999755859375,2010.3013179945847,2013.300048828125,-0.0014906078577041626,-29.79865759135282,native,4518,2023-04-27,5,2013.300048828125,2040.0999755859375,-0.031424909830093384,-0.0014906078577041626,0.01098211482167244,1951.0159930084337,2010.3013179945847,2035.5323457030172,1951.0159930084337,2010.3013179945847,2035.5323457030172,84.51635269458347
2023-04-27,test,10,2013.300048828125,1834.0999755859375,1995.7703916708997,2013.300048828125,-0.008745118975639343,161.6704160849622,native,4518,2023-04-27,10,2013.300048828125,1834.0999755859375,-0.03882789611816406,-0.008745118975639343,0.0015843582805246115,1936.6260690749768,1995.7703916708997,2016.492342942889,1936.6260690749768,1995.7703916708997,2016.492342942889,79.86627386791224
2023-04-27,test,20,2013.300048828125,1965.4000244140625,1997.449820140042,2013.300048828125,-0.007903829216957092,32.04979572597949,native,4518,2023-04-27,20,2013.300048828125,1965.4000244140625,-0.03630204498767853,-0.007903829216957092,0.0012047027703374624,1941.5238321003126,1997.449820140042,2015.726729964459,1941.5238321003126,1997.449820140042,2015.726729964459,74.20289786414651
2023-04-27,test,30,2013.300048828125,1934.0,2000.3382691041188,2013.300048828125,-0.006458796560764313,66.33826910411881,native,4518,2023-04-27,30,2013.300048828125,1934.0,-0.03705926239490509,-0.006458796560764313,0.004264581948518753,1940.0542871890502,2000.3382691041188,2021.9041946828947,1940.0542871890502,2000.3382691041188,2021.9041946828947,81.84990749384451
2023-04-28,test,1,2013.300048828125,1864.300048828125,2018.5263774232008,2013.300048828125,0.002592608332633972,154.22632859507576,native,4519,2023-04-28,1,2013.300048828125,1864.300048828125,-0.018325332552194595,0.002592608332633972,0.006869517266750336,1976.7416691019898,2018.5263774232008,2027.1780440835282,1976.7416691019898,2018.5263774232008,2027.1780440835282,50.43637498153839
2023-04-28,test,5,2013.300048828125,2040.0999755859375,2014.4491883079754,2013.300048828125,0.0005706474184989929,-25.65078727796208,native,4519,2023-04-28,5,2013.300048828125,2040.0999755859375,-0.03043302893638611,0.0005706474184989929,0.012979742139577866,1952.9522258308425,2014.4491883079754,2039.6023346961883,1952.9522258308425,2014.4491883079754,2039.6023346961883,86.65010886534583
2023-04-28,test,10,2013.300048828125,2050.0,1996.0490363943973,2013.300048828125,-0.00860539823770523,-53.95096360560274,native,4519,2023-04-28,10,2013.300048828125,2050.0,-0.03917156159877777,-0.00860539823770523,0.0013981533702462912,1935.9605377931002,1996.0490363943973,2016.1167365757283,1935.9605377931002,1996.0490363943973,2016.1167365757283,80.15619878262805
2023-04-28,test,20,2013.300048828125,1965.4000244140625,1997.866587204946,2013.300048828125,-0.007695324718952179,32.46656279088347,native,4519,2023-04-28,20,2013.300048828125,1965.4000244140625,-0.03618244081735611,-0.007695324718952179,0.000993955647572875,1941.7560360365605,1997.866587204946,2015.3021627673297,1941.7560360365605,1997.866587204946,2015.3021627673297,73.54612673076917
2023-04-28,test,30,2013.300048828125,1936.0999755859375,2000.7574362097075,2013.300048828125,-0.0062493979930877686,64.65746062377002,native,4519,2023-04-28,30,2013.300048828125,1936.0999755859375,-0.03729988634586334,-0.0062493979930877686,0.004085559397935867,1939.5874792758696,2000.7574362097075,2021.542268547637,1939.5874792758696,2000.7574362097075,2021.542268547637,81.95478927176737
2023-05-01,test,1,1864.300048828125,1864.300048828125,1894.6160642696195,1864.300048828125,0.01613045483827591,30.316015441494528,native,4520,2023-05-01,1,1864.300048828125,1864.300048828125,-0.005608581006526947,0.01613045483827591,0.028823435306549072,1853.873126341001,1894.6160642696195,1918.8175387475349,1853.873126341001,1894.6160642696195,1918.8175387475349,64.94441240653396
2023-05-01,test,5,1864.300048828125,1942.9000244140625,1896.28510082094,1864.300048828125,0.017011113464832306,-46.61492359312251,native,4520,2023-05-01,5,1864.300048828125,1942.9000244140625,-0.009762302041053772,0.017011113464832306,0.03177391365170479,1846.1887798274547,1896.28510082094,1924.4873737005692,1846.1887798274547,1896.28510082094,1924.4873737005692,78.29859387311444
2023-05-01,test,10,1864.300048828125,2027.5,1877.8763610580936,1864.300048828125,0.0072558969259262085,-149.6236389419064,native,4520,2023-05-01,10,1864.300048828125,2027.5,-0.01945433020591736,0.0072558969259262085,0.020525064319372177,1828.3818710873747,1877.8763610580936,1902.9603580586845,1828.3818710873747,1877.8763610580936,1902.9603580586845,74.57848697130976
2023-05-01,test,20,1864.300048828125,1965.4000244140625,1875.6646098252386,1864.300048828125,0.006077468395233154,-89.73541458882391,native,4520,2023-05-01,20,1864.300048828125,1965.4000244140625,-0.01801585778594017,0.006077468395233154,0.01856415346264839,1831.0138817234983,1875.6646098252386,1899.2324726909283,1831.0138817234983,1875.6646098252386,1899.2324726909283,68.21859096742992
2023-05-01,test,30,1864.300048828125,2042.800048828125,1882.0109490741743,1864.300048828125,0.00945521891117096,-160.78909975395072,native,4520,2023-05-01,30,1864.300048828125,2042.800048828125,-0.01779644563794136,0.00945521891117096,0.02299107238650322,1831.4155839294253,1882.0109490741743,1907.6589959771954,1831.4155839294253,1882.0109490741743,1907.6589959771954,76.24341204777011
2023-05-02,test,1,1864.300048828125,1864.300048828125,1883.3330660440552,1864.300048828125,0.01015753298997879,19.03301721593016,native,4521,2023-05-02,1,1864.300048828125,1864.300048828125,-0.010799773037433624,0.01015753298997879,0.01829829066991806,1844.2743882358336,1883.3330660440552,1898.7277613716142,1844.2743882358336,1883.3330660440552,1898.7277613716142,54.453373135780566
2023-05-02,test,5,1864.300048828125,1954.0999755859375,1878.1899443568836,1864.300048828125,0.0074228085577487946,-75.91003122905386,native,4521,2023-05-02,5,1864.300048828125,1954.0999755859375,-0.0203552283346653,0.0074228085577487946,0.019445639103651047,1826.7353920873138,1878.1899443568836,1900.9072875312413,1826.7353920873138,1878.1899443568836,1900.9072875312413,74.1718954439275
2023-05-02,test,10,1864.300048828125,2022.699951171875,1865.4043687513622,1864.300048828125,0.0005921870470046997,-157.2955824205128,native,4521,2023-05-02,10,1864.300048828125,2022.699951171875,-0.02799627184867859,0.0005921870470046997,0.012598205357789993,1812.8303841104207,1865.4043687513622,1887.935473226651,1812.8303841104207,1865.4043687513622,1887.935473226651,75.10508911623037
2023-05-02,test,20,1864.300048828125,1972.4000244140625,1863.204618580261,1864.300048828125,-0.0005877986550331116,-109.19540583380149,native,4521,2023-05-02,20,1864.300048828125,1972.4000244140625,-0.026312068104743958,-0.0005877986550331116,0.011044278740882874,1815.88609889902,1863.204618580261,1885.0038805304503,1815.88609889902,1863.204618580261,1885.0038805304503,69.11778163143026
2023-05-02,test,30,1864.300048828125,1976.0,1867.3416512570693,1864.300048828125,0.0016301795840263367,-108.65834874293068,native,4521,2023-05-02,30,1864.300048828125,1976.0,-0.02731698751449585,0.0016301795840263367,0.013815604150295258,1814.0622708752635,1867.3416512570693,1890.235232245701,1814.0622708752635,1867.3416512570693,1890.235232245701,76.1729613704374
