horizon,trial_number,value,state,timestamp_utc,elapsed_hms,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_max_delta_step,param_max_bin
5,73,106.72656377877132,TrialState.COMPLETE,2026-05-05T10:12:26Z,00:11:32,1090,2,0.025869546623081902,0.692397133372915,0.8978913650863689,1.479104747234039,0.04840546973892879,9.294601083233696,0.01708349617171334,1.239224718912097,512
5,74,100.9971931260333,TrialState.COMPLETE,2026-05-05T10:12:26Z,00:11:33,993,2,0.03289000837169148,0.7763427568806289,0.8373414717490599,1.2253999127608397,1.5017279229794493,1.3291174385613105,1.3271625155588493,1.714275939133893,512
5,75,99.28265852950928,TrialState.COMPLETE,2026-05-05T10:12:27Z,00:11:34,1193,3,0.03018655869161867,0.8078891088546861,0.8798817461586405,1.1252967445471571,0.945377921114635,10.562003566759794,0.9482113241456154,0.18947392989370426,256
5,76,97.66906988471465,TrialState.COMPLETE,2026-05-05T10:12:28Z,00:11:34,1010,3,0.04173551334541186,0.704678568100804,0.9052966325376522,1.9405808121342123,0.14290868941041607,5.894552890578248,0.618955609915798,0.9599186893061118,512
5,77,97.80401168233337,TrialState.COMPLETE,2026-05-05T10:12:29Z,00:11:35,1093,2,0.021790388481067142,0.7294060262891966,0.9133613039463149,1.4828706281906696,4.970433842035173,2.6646582862951194,0.5280391663880281,1.4473856314617257,512
5,78,95.38921584790374,TrialState.COMPLETE,2026-05-05T10:12:29Z,00:11:36,1128,2,0.033942707041999316,0.7453870082533861,0.8587830808615619,1.2866901270277515,0.07568779825781709,17.09948060857742,0.18644787082413122,0.8420128913766574,512
5,79,116.57106028776482,TrialState.COMPLETE,2026-05-05T10:12:30Z,00:11:37,1133,2,0.03400232275258371,0.7952465862180501,0.7848740109673094,2.040509358739291,0.0716858903590883,16.195060126709244,4.237662190283512,0.4753859465721197,512
5,80,104.48537379111048,TrialState.COMPLETE,2026-05-05T10:12:31Z,00:11:37,1182,3,0.05143058839123003,0.8318220689972359,0.8541257741941687,1.5549060773482704,0.005211053050689981,3.7483655132175002,2.051752835140328,0.8348892948741238,512
5,81,94.28676684381557,TrialState.COMPLETE,2026-05-05T10:12:31Z,00:11:38,840,2,0.026494360817365132,0.7436760806987613,0.8794103179414744,1.2988761253561134,0.032609691022264194,8.187174662888072,0.19520723521240677,1.865347454642545,512
5,82,110.05617382878744,TrialState.COMPLETE,2026-05-05T10:12:32Z,00:11:39,868,2,0.026686293970882076,0.754120616578895,0.8818904760397613,1.2514423307374785,0.026210196991298142,7.660085478527563,0.01036721526481979,1.8954537743020978,512
